aValue,bValue,Rs,Xc,Species,Type,Condition,frequencykHz
150.5839058,34.24959203,162.0046955,34.82668959,Goat,Carcass,P,50
195.0408122,35.85349319,189.2388071,39.49191127,Goat,Carcass,P,50
187.1495228,50.48652966,194.0552677,55.23167003,Goat,Carcass,P,50
158.2939653,36.85201635,148.0976686,33.03220813,Goat,Carcass,P,50
29.47554982,3.575488966,26.81836331,0,Goat,Carcass,P,50
173.4905371,38.75928849,160.8363693,42.17319144,Goat,Carcass,P,50
82.80557256,51.23194515,103.1484476,53.15380605,Goat,Carcass,P,50
148.4224187,29.76435597,149.3902169,28.95324221,Goat,Carcass,P,50
177.7205142,37.36816803,172.2573607,31.76227501,Goat,Carcass,P,50
135.6996308,29.31446988,140.7369609,28.42680551,Goat,Carcass,P,50
158.5790113,26.96362631,143.6208092,37.15470769,Goat,Carcass,P,50
185.0250459,41.41694331,179.4113195,37.26754078,Goat,Carcass,P,50
182.3660497,35.37688532,160.465657,37.74280213,Goat,Carcass,P,50
18.98851405,0.614103077,26.1722129,0,Goat,Carcass,P,50
181.6657979,37.38665915,184.2359638,39.89357161,Goat,Carcass,P,50
215.9474015,49.86251992,171.7106391,54.91197897,Goat,Carcass,P,50
194.1655613,38.39995247,174.0449778,41.39104718,Goat,Carcass,P,50
185.5394482,52.38857829,194.2462325,54.0859737,Goat,Carcass,P,50
146.942239,33.02477268,149.6212665,37.1178448,Goat,Carcass,P,50
164.3892664,36.01384551,181.844836,39.6310804,Goat,Carcass,P,50
184.0631597,40.16156788,185.0238515,39.9592474,Goat,Carcass,P,50
225.2172495,42.19763001,211.234856,43.9299328,Goat,Carcass,P,50
171.2136604,35.03492023,139.0810337,33.0790109,Goat,Carcass,P,50
156.8395766,30.14262064,137.2713996,29.81762791,Goat,Carcass,P,50
82.14757336,48.34908815,108.207135,53.87304998,Goat,Carcass,P,50
159.803248,40.13151417,169.3320007,35.45658926,Goat,Carcass,P,50
365.8362498,84.26599253,342.7305132,83.40649256,Goat,Carcass,P,50
204.253069,47.59445344,191.4421479,44.45581801,Goat,Carcass,P,50
0,0,17.36687195,0,Goat,Carcass,P,50
178.8501706,34.78642776,162.5939388,35.68748824,Goat,Carcass,P,50
193.2507914,43.77449916,192.1053188,44.06651923,Goat,Carcass,P,50
212.9903137,46.47732848,213.8276133,47.46828264,Goat,Carcass,P,50
183.330203,35.56038591,150.0444931,36.42398899,Goat,Carcass,P,50
169.3336094,36.10036792,168.3849311,33.97033521,Goat,Carcass,P,50
169.4475003,34.01564804,146.7746411,30.9635512,Goat,Carcass,P,50
191.9942028,43.04091784,184.8532297,38.4263321,Goat,Carcass,P,50
154.0016336,36.60194157,161.4116937,44.45642029,Goat,Carcass,P,50
212.7432636,45.91259271,200.7023191,41.58717181,Goat,Carcass,P,50
152.9783565,32.94699249,148.1178545,37.72050955,Goat,Carcass,P,50
170.1902612,51.75565199,201.5076571,55.9639975,Goat,Carcass,P,50
144.1695461,35.05984636,157.7956716,43.12802091,Goat,Carcass,P,50
152.4492107,26.66774659,158.6090679,32.61204729,Goat,Carcass,P,50
186.1673394,39.79664936,183.165093,39.77385648,Goat,Carcass,P,50
177.0124947,34.52870673,164.1030703,35.70167935,Goat,Carcass,P,50
144.9818632,29.7820402,151.1521141,35.00014804,Goat,Carcass,P,50
189.7185926,38.33104641,185.197838,42.35617881,Goat,Carcass,P,50
196.1228553,55.88353995,196.1359272,52.79009672,Goat,Carcass,P,50
185.4474174,48.39990638,177.189053,49.89141406,Goat,Carcass,P,50
189.2905716,43.3961922,191.2679617,36.7214334,Goat,Carcass,P,50
148.5879523,33.77699499,157.2481592,36.86536547,Goat,Carcass,P,50
172.4626131,34.56577865,166.7751579,33.35121456,Goat,Carcass,P,50
209.008097,47.48791438,221.6074935,44.59760568,Goat,Carcass,P,50
171.8378077,29.04804384,155.2523014,30.66026587,Goat,Carcass,P,50
174.5456241,35.18022365,162.9394039,37.64175683,Goat,Carcass,P,50
163.4532269,37.09676511,151.9239849,35.60317681,Goat,Carcass,P,50
189.221956,42.75732148,172.1946469,38.78931248,Goat,Carcass,P,50
158.9551902,41.11649159,170.7856267,33.92608883,Goat,Carcass,P,50
162.7173126,33.54448148,160.3706728,35.80457976,Goat,Carcass,P,50
169.5896198,28.16402854,134.8780782,29.35809521,Goat,Carcass,P,50
178.8507668,35.5088393,159.4751322,31.38502458,Goat,Carcass,P,50
145.9933346,32.01752997,164.8650006,30.72244169,Goat,Carcass,P,50
202.1940024,38.1249227,183.0185814,41.22664854,Goat,Carcass,P,50
188.3943535,46.32286122,190.4870484,41.79243732,Goat,Carcass,P,50
185.5185572,31.64597008,172.7366884,36.54871682,Goat,Carcass,P,50
139.1377459,25.79639954,158.122942,26.80052239,Goat,Carcass,P,50
151.5874537,39.85610907,157.7456926,35.81110727,Goat,Carcass,P,50
186.9113123,31.85825115,160.8774055,35.38847908,Goat,Carcass,P,50
176.1682499,35.89351582,164.9929692,31.40836388,Goat,Carcass,P,50
150.2779746,33.46173631,162.0819132,32.50292425,Goat,Carcass,P,50
146.2555229,22.56367949,161.4198408,27.69305604,Goat,Carcass,P,50
133.7542499,30.23582848,160.9495358,30.23088968,Goat,Carcass,P,50
161.8766824,27.11040838,152.3762697,30.43817445,Goat,Carcass,P,50
147.2263114,31.55643406,157.3170373,29.3222023,Goat,Carcass,P,50
174.3764775,35.96238705,181.0825381,39.65888395,Goat,Carcass,P,50
145.1867401,31.74811229,146.6105541,25.96650876,Goat,Carcass,P,50
190.8444939,42.73495408,172.5043453,42.49465807,Goat,Carcass,P,50
169.8840272,43.71194782,166.8468123,40.40375713,Goat,Carcass,P,50
157.0254746,38.16074434,178.6827198,39.72223144,Goat,Carcass,P,50
145.430109,38.5673577,149.5868452,38.16142486,Goat,Carcass,P,50
157.1229219,34.77562181,145.1615327,34.95046067,Goat,Carcass,P,50
202.5470459,53.24886179,184.9029443,48.43432291,Goat,Carcass,P,50
135.0671315,34.17821978,160.7715048,30.0263336,Goat,Carcass,P,50
171.373666,40.5113386,175.8030563,43.50932325,Goat,Carcass,P,50
161.9759114,36.25387398,171.757106,39.50406628,Goat,Carcass,P,50
165.8660484,35.72291901,155.7371791,31.64988455,Goat,Carcass,P,50
178.3878918,42.28835652,197.7025635,38.42100442,Goat,Carcass,P,50
152.6633741,32.4854922,158.5967301,33.81429547,Goat,Carcass,P,50
170.1973061,36.00571594,161.8153572,33.18758016,Goat,Carcass,P,50
184.9937139,36.12745695,204.576434,40.73139911,Goat,Carcass,P,50
164.426988,34.68758619,145.308156,34.73272435,Goat,Carcass,P,50
181.4362182,40.65851483,187.3745486,39.27595771,Goat,Carcass,P,50
149.7790229,27.30284329,164.2189692,30.84211485,Goat,Carcass,P,50
180.87252,43.80034004,181.8541365,41.51804649,Goat,Carcass,P,50
142.9506009,27.07908822,142.0502755,31.06319203,Goat,Carcass,P,50
195.9781705,34.10552915,206.3116753,42.64288352,Goat,Carcass,P,50
177.6026662,37.38700224,170.9434062,33.02457015,Goat,Carcass,P,50
170.2153741,35.89082872,142.9360745,35.54771624,Goat,Carcass,P,50
215.2227472,47.32176768,212.9799881,45.58246741,Goat,Carcass,P,50
189.7606773,54.28401308,196.8023587,50.79753324,Goat,Carcass,P,50
199.3554583,41.03903131,171.8848779,33.91812788,Goat,Carcass,P,50
212.6310574,46.01302454,229.1884053,47.82283483,Goat,Carcass,P,50
192.4647718,36.4171793,187.3505481,40.8122837,Goat,Carcass,P,50
186.3288255,43.2815711,204.4249453,41.60634978,Goat,Carcass,P,50
185.1310754,42.68619514,185.910707,41.34930293,Goat,Carcass,P,50
178.0873463,42.46869851,205.3606986,46.54140426,Goat,Carcass,P,50
191.2155673,49.25586614,219.2999543,49.90218369,Goat,Carcass,P,50
151.6260602,33.64450989,160.2392454,37.21807232,Goat,Carcass,P,50
152.3537711,34.91325941,152.6366615,33.11572689,Goat,Carcass,P,50
160.6411692,37.15396432,185.5423977,41.4600757,Goat,Carcass,P,50
180.1703799,38.53171777,169.4706711,42.55794432,Goat,Carcass,P,50
171.083108,43.46552027,174.8399375,44.60273763,Goat,Carcass,P,50
157.7128952,38.46187791,175.3433109,41.4037516,Goat,Carcass,P,50
174.9440647,35.04226682,171.1243338,37.40920452,Goat,Carcass,P,50
151.1778935,42.58093788,178.6629558,33.01505027,Goat,Carcass,P,50
167.6154767,34.64516153,168.7242422,34.66103541,Goat,Carcass,P,50
131.3699416,23.48287702,148.5279003,26.49138974,Goat,Carcass,P,50
177.6273426,35.49139742,159.2807519,38.13805135,Goat,Carcass,P,50
188.2658609,40.72772092,183.2590085,43.87212157,Goat,Carcass,P,50
183.6515895,34.96173684,157.159634,32.56218334,Goat,Carcass,P,50
25.0656821,5.231447128,18.58893531,2.980689752,Goat,Carcass,P,50
184.5778501,44.96809514,196.7952815,46.42319454,Goat,Carcass,P,50
157.6429536,34.62199878,141.0978623,34.93663179,Goat,Carcass,P,50
189.0132433,36.1244508,178.7478219,42.56856735,Goat,Carcass,P,50
226.7978735,49.18276114,216.2931824,43.81695643,Goat,Carcass,P,50
142.2746097,26.88325721,148.6164599,26.92916883,Goat,Carcass,P,50
173.4580982,35.89115343,189.6871911,38.47412695,Goat,Carcass,P,50
203.7790752,52.69549107,197.9043732,54.28236729,Goat,Carcass,P,50
157.3519691,35.44100097,146.6700017,36.90412094,Goat,Carcass,P,50
144.6606306,31.03766714,160.0471336,35.78697419,Goat,Carcass,P,50
197.4118262,50.73713381,186.0851863,54.9282768,Goat,Carcass,P,50
200.468242,40.74804049,196.89173,38.9216574,Goat,Carcass,P,50
167.9962995,33.01961045,144.1613864,36.74590921,Goat,Carcass,P,50
197.681224,40.88545363,203.2592977,42.26201796,Goat,Carcass,P,50
139.1605667,28.2900196,156.4529719,32.09955476,Goat,Carcass,P,50
203.5461868,41.78162321,203.2435167,47.03199546,Goat,Carcass,P,50
174.4214973,40.60096456,176.3696122,39.61025843,Goat,Carcass,P,50
188.0538392,37.73249789,153.325908,43.17100759,Goat,Carcass,P,50
164.562163,39.9783138,166.5003582,36.31124078,Goat,Carcass,P,50
188.5513163,53.04690124,185.1377304,55.20843691,Goat,Carcass,P,50
358.7923897,84.36310752,354.8250469,86.3249041,Goat,Carcass,P,50
160.5316861,31.91797392,167.1444683,35.9246421,Goat,Carcass,P,50
164.6031761,37.7112933,171.8807383,37.38944257,Goat,Carcass,P,50
167.4606382,41.54536648,175.1541455,38.45802705,Goat,Carcass,P,50
183.5129184,41.08118281,179.2963601,34.5420284,Goat,Carcass,P,50
211.0587451,45.35447075,200.0296719,45.86204398,Goat,Carcass,P,50
216.0993782,41.5192853,203.3694002,39.82740081,Goat,Carcass,P,50
146.6660363,33.13538265,156.2881012,29.44357471,Goat,Carcass,P,50
148.919652,29.93682849,143.4044278,30.90996705,Goat,Carcass,P,50
176.8192615,39.71026402,184.0490872,41.71818016,Goat,Carcass,P,50
147.8314622,28.41990681,172.1963403,28.22624917,Goat,Carcass,P,50
145.4531586,28.50974111,160.6483794,33.091345,Goat,Carcass,P,50
159.7745998,35.93352085,155.1077283,33.19415102,Goat,Carcass,P,50
177.2929027,38.24905805,165.4619594,41.85955595,Goat,Carcass,P,50
183.6251682,41.61116023,185.1932174,36.70958253,Goat,Carcass,P,50
151.7607653,33.83231864,166.2548553,29.20587359,Goat,Carcass,P,50
135.0350384,24.57583143,149.7913706,25.56946456,Goat,Carcass,P,50
167.6910221,32.24850349,159.751926,31.39725511,Goat,Carcass,P,50
218.9406137,46.6811234,214.1117892,45.76326967,Goat,Carcass,P,50
154.0135093,34.9249418,160.3258946,32.27443929,Goat,Carcass,P,50
166.6437923,37.30106406,174.4866676,39.5433325,Goat,Carcass,P,50
201.0184914,40.2234164,183.1718962,37.74928838,Goat,Carcass,P,50
153.9683805,28.15474136,166.2467076,23.16614405,Goat,Carcass,P,50
177.8982238,42.3704497,163.7197218,38.06126422,Goat,Carcass,P,50
172.6958518,40.99521728,172.7222543,37.7684875,Goat,Carcass,P,50
178.9678469,48.11227365,187.6270197,50.08049703,Goat,Carcass,P,50
162.9360253,44.18394163,174.0971406,38.7973303,Goat,Carcass,P,50
145.5811534,30.45381537,159.8516731,34.64085745,Goat,Carcass,P,50
142.3348166,28.57255195,142.4650038,28.29570574,Goat,Carcass,P,50
135.0282805,29.47609425,158.2522289,22.76069204,Goat,Carcass,P,50
175.4127997,41.429851,176.9609924,40.60506514,Goat,Carcass,P,50
171.569733,44.06209997,192.0148493,35.84809585,Goat,Carcass,P,50
188.8121044,44.63211784,182.8912859,41.16214718,Goat,Carcass,P,50
145.8823094,28.92262911,140.1756866,30.15925196,Goat,Carcass,P,50
166.5118056,30.540925,162.0281596,31.0727884,Goat,Carcass,P,50
158.7094636,35.1222936,153.1395205,34.91439714,Goat,Carcass,P,50
190.1153797,51.87599852,180.1165253,47.32611833,Goat,Carcass,P,50
202.934971,36.94853162,181.6751055,39.86485442,Goat,Carcass,P,50
189.3297494,38.04986556,174.4559615,36.41520047,Goat,Carcass,P,50
170.4002646,39.04549112,164.6778587,35.1905649,Goat,Carcass,P,50
147.9205957,22.32592506,155.8144432,29.77227688,Goat,Carcass,P,50
150.2871245,27.18040499,167.5713781,25.71996025,Goat,Carcass,P,50
155.2230493,33.40840949,157.8296659,29.89186392,Goat,Carcass,P,50
82.49117399,50.38292667,106.8835613,52.2190801,Goat,Carcass,P,50
159.3941845,24.38211883,142.7751558,27.57874709,Goat,Carcass,P,50
212.9170021,41.99137058,189.0002785,39.49285804,Goat,Carcass,P,50
180.6378024,37.01604868,150.5530512,40.27669353,Goat,Carcass,P,50
154.6165945,31.15618704,165.382083,29.56574764,Goat,Carcass,P,50
171.9275674,38.99844397,171.533895,41.95051161,Goat,Carcass,P,50
153.6184095,37.37126846,144.1450182,34.37084072,Goat,Carcass,P,50
182.3563536,37.77245318,193.3332692,41.30124222,Goat,Carcass,P,50
155.3145844,30.3991896,135.8849476,32.43829945,Goat,Carcass,P,50
151.3954786,34.07625039,158.1143427,28.93638053,Goat,Carcass,P,50
193.488034,39.76805995,181.9539774,37.79925639,Goat,Carcass,P,50
131.9698481,27.59023991,151.7026204,23.7494676,Goat,Carcass,P,50
199.9218839,41.18643059,196.9581838,41.07826066,Goat,Carcass,P,50
149.0277023,29.61070705,159.6406176,27.8558005,Goat,Carcass,P,50
176.2562261,34.98554502,168.0182541,33.1577676,Goat,Carcass,P,50
173.6039606,40.55198112,150.5565611,39.04034946,Goat,Carcass,P,50
165.3260271,33.9776877,172.0238973,30.32477956,Goat,Carcass,P,50
160.9763167,33.36272899,150.5761725,31.9095278,Goat,Carcass,P,50
187.4564526,38.02028269,195.7373036,37.18783241,Goat,Carcass,P,50
154.948426,30.11511456,144.6297603,27.77258354,Goat,Carcass,P,50
206.7901406,49.40677886,204.3229001,49.647486,Goat,Carcass,P,50
163.5860282,38.74572228,171.0180975,42.47001526,Goat,Carcass,P,50
96.91041786,56.12160403,91.87023858,53.39557341,Goat,Carcass,P,50
161.2007921,36.51869488,168.6247188,36.41217511,Goat,Carcass,P,50
166.5082218,35.36975028,152.2255299,39.39448028,Goat,Carcass,P,50
171.0083254,40.46100335,193.3742283,38.36754051,Goat,Carcass,P,50
191.3904213,38.89109223,182.3945859,40.60944998,Goat,Carcass,P,50
190.9689104,51.08479409,193.9076717,52.30861908,Goat,Carcass,P,50
156.7966914,42.18270303,170.698146,40.0742123,Goat,Carcass,P,50
159.0933617,33.14454105,150.7770788,29.06400992,Goat,Carcass,P,50
139.1308103,26.46156271,169.0391593,24.76646636,Goat,Carcass,P,50
140.3882476,30.26920842,149.0416005,31.32308133,Goat,Carcass,P,50
167.8587573,29.63699762,152.6314239,32.81333885,Goat,Carcass,P,50
150.3564329,39.25196538,142.6585488,37.72405011,Goat,Carcass,P,50
148.8997298,33.96819741,161.0687403,36.31676348,Goat,Carcass,P,50
161.2846257,36.11039836,155.1496446,39.04848417,Goat,Carcass,P,50
173.4038963,40.72415739,180.083572,39.35972908,Goat,Carcass,P,50
176.3511991,42.00082199,173.0941246,42.43294669,Goat,Carcass,P,50
152.0608347,36.60527568,166.8867054,37.11021972,Goat,Carcass,P,50
154.449753,38.11597257,173.5015118,36.17132201,Goat,Carcass,P,50
159.7725724,34.54314649,140.5647115,38.18788843,Goat,Carcass,P,50
81.9249425,52.00503673,83.26259981,50.15791447,Goat,Carcass,P,50
183.6823746,40.42507296,189.0738633,36.74985183,Goat,Carcass,P,50
169.3636899,32.92009155,161.3153231,33.53780802,Goat,Carcass,P,50
160.5362496,32.82660968,149.7266119,32.22255919,Goat,Carcass,P,50
164.3750602,38.36556263,144.9465725,35.15738055,Goat,Carcass,P,50
14.47236439,0,27.85815448,0.375555343,Goat,Carcass,P,50
172.5544835,38.95351642,165.3563251,42.06220905,Goat,Carcass,P,50
162.6444229,35.64645019,187.3456289,33.60200489,Goat,Carcass,P,50
211.6815092,36.67536893,169.4524003,40.34963804,Goat,Carcass,P,50
196.2926271,42.23555577,193.381255,38.63958577,Goat,Carcass,P,50
147.9714027,21.63602231,150.912569,26.55855582,Goat,Carcass,P,50
170.6501736,37.79294982,189.5957524,37.7418848,Goat,Carcass,P,50
188.4465215,42.01991298,201.3698215,43.72738627,Goat,Carcass,P,50
146.2133427,34.20602149,135.9478491,36.84101414,Goat,Carcass,P,50
164.4178758,34.07952718,162.2123607,33.39721833,Goat,Carcass,P,50
189.8540748,40.08193894,161.7560841,42.10564603,Goat,Carcass,P,50
185.1272877,44.2069697,191.0070443,48.63128757,Goat,Carcass,P,50
160.9384633,34.25788858,149.5841294,32.68399791,Goat,Carcass,P,50
167.523251,40.65857582,180.8011822,38.15189642,Goat,Carcass,P,50
166.6978336,31.58449984,167.257902,37.99430329,Goat,Carcass,P,50
172.989122,38.60575079,175.6274131,32.48821455,Goat,Carcass,P,50
172.3356889,33.65492596,161.7914892,32.68226026,Goat,Carcass,P,50
199.0033841,50.4792819,199.8966626,52.31553538,Goat,Carcass,P,50
196.657906,51.56650278,189.2485359,48.48080718,Goat,Carcass,P,50
151.0877273,31.15560936,154.5575237,34.33201788,Goat,Carcass,P,50
155.3199878,34.05713332,147.1989655,35.15777087,Goat,Carcass,P,50
167.1948088,34.17181237,167.7464289,36.88332327,Goat,Carcass,P,50
157.6442653,37.34416332,168.926251,29.6011838,Goat,Carcass,P,50
138.9226737,30.88561277,159.2706129,31.10062414,Goat,Carcass,P,50
174.5765494,41.03547418,191.7248426,35.89110127,Goat,Carcass,P,50
168.4681174,42.77622951,158.7562309,42.5944287,Goat,Carcass,P,50
183.0057446,39.77111244,159.4521626,40.27453875,Goat,Carcass,P,50
151.932214,31.3028302,169.4821353,30.84166187,Goat,Carcass,P,50
150.4285249,34.68645548,148.9821482,29.67056269,Goat,Carcass,P,50
188.3106738,37.08422074,174.9242849,35.88818438,Goat,Carcass,P,50
203.0229578,40.60491859,179.7640628,44.83301461,Goat,Carcass,P,50
151.9387637,32.66591025,154.0869906,35.01349557,Goat,Carcass,P,50
178.6164106,41.24916957,181.0132961,39.79329678,Goat,Carcass,P,50
155.6325182,29.18433308,165.2963435,34.37783628,Goat,Carcass,P,50
148.6661768,28.56725414,157.7722344,28.32865454,Goat,Carcass,P,50
161.3116105,32.20560086,149.451054,31.19091917,Goat,Carcass,P,50
175.4696126,38.99478111,155.2299676,34.97868796,Goat,Carcass,P,50
152.7350601,31.98326424,143.4047552,34.75015757,Goat,Carcass,P,50
160.459431,33.19768959,149.2381749,34.69974597,Goat,Carcass,P,50
182.2646312,39.31772193,200.1401791,46.02172515,Goat,Carcass,P,50
89.62513346,47.80153885,93.54996783,55.62178395,Goat,Carcass,P,50
159.6206282,41.27946418,152.6011232,37.81845005,Goat,Carcass,P,50
167.5412503,44.95869296,179.9049323,38.07020216,Goat,Carcass,P,50
190.6988254,40.22067631,186.4720197,34.8091327,Goat,Carcass,P,50
178.4261199,38.03939463,201.7924697,38.17002941,Goat,Carcass,P,50
130.8253124,31.28973035,136.5163803,28.80028772,Goat,Carcass,P,50
158.2106494,35.07899304,157.6564031,31.2618091,Goat,Carcass,P,50
176.8509562,41.96964226,190.9770679,46.42222117,Goat,Carcass,P,50
167.3078027,35.64629979,174.8942471,38.1496713,Goat,Carcass,P,50
151.0953517,30.74772967,154.989778,36.54356995,Goat,Carcass,P,50
199.1091751,51.69806554,210.2013672,52.70193882,Goat,Carcass,P,50
88.27912655,50.67513323,64.6619931,55.58384091,Goat,Carcass,P,50
185.382563,40.07505712,179.3606453,38.14585925,Goat,Carcass,P,50
179.0105726,42.293651,190.5443922,38.97175206,Goat,Carcass,P,50
209.9150662,44.5997248,222.64992,43.50506351,Goat,Carcass,P,50
183.760681,44.18901476,170.3405765,39.61741117,Goat,Carcass,P,50
164.4133331,28.73519476,166.1611138,33.99201952,Goat,Carcass,P,50
187.3168374,34.33556883,187.0140834,38.4422644,Goat,Carcass,P,50
157.3326202,29.77103304,131.5072928,27.64174134,Goat,Carcass,P,50
167.2681401,35.4667301,151.9109634,31.45717568,Goat,Carcass,P,50
153.1384252,33.13175348,152.6159114,36.42897939,Goat,Carcass,P,50
167.3711175,36.78949566,168.6206306,34.42732024,Goat,Carcass,P,50
86.75973069,53.43910637,80.86671106,49.89678853,Goat,Carcass,P,50
13.86473182,4.726330188,34.41166007,0,Goat,Carcass,P,50
206.7599333,48.15992689,203.5074677,47.11617143,Goat,Carcass,P,50
166.9861167,39.14322691,176.4403713,40.83983214,Goat,Carcass,P,50
147.2887196,37.23764579,170.3023633,41.85926162,Goat,Carcass,P,50
182.2590853,39.24148532,189.5698404,40.84998035,Goat,Carcass,P,50
221.9883975,47.15069498,216.3767133,49.5378273,Goat,Carcass,P,50
191.1659127,38.08166025,174.0673869,38.37992601,Goat,Carcass,P,50
158.3306125,36.18674219,163.4529672,36.68631036,Goat,Carcass,P,50
148.9291326,31.83369511,143.813734,27.70050502,Goat,Carcass,P,50
216.0926984,43.8616192,193.8276879,42.09349352,Goat,Carcass,P,50
160.462093,31.75849886,135.0907963,24.75895972,Goat,Carcass,P,50
194.7897743,40.50386286,181.7196356,43.92340808,Goat,Carcass,P,50
180.4522526,51.42733511,193.3494127,50.38677294,Goat,Carcass,P,50
143.2020154,34.77038976,142.5019102,35.03278183,Goat,Carcass,P,50
197.2796083,42.26165931,183.2725147,45.53321526,Goat,Carcass,P,50
202.1421187,35.04133039,188.8615538,39.49580236,Goat,Carcass,P,50
156.0615536,29.40079748,150.4657059,26.9397582,Goat,Carcass,P,50
165.4821242,40.87894563,197.899598,40.27932026,Goat,Carcass,P,50
195.254032,47.64269689,213.4128112,48.08165813,Goat,Carcass,P,50
189.3274642,37.1596549,169.000233,40.09903564,Goat,Carcass,P,50
175.3270452,37.82290586,171.2385843,41.01730655,Goat,Carcass,P,50
87.67222369,52.27830673,79.03504994,49.20897531,Goat,Carcass,P,50
149.1810008,34.22857995,137.18201,34.13644831,Goat,Carcass,P,50
149.4012464,30.43558223,172.9292539,29.47405731,Goat,Carcass,P,50
202.6006909,41.00740964,184.9923266,41.79855498,Goat,Carcass,P,50
167.9064911,35.11033095,159.6164722,33.16113346,Goat,Carcass,P,50
209.2553932,46.10149357,207.5393744,43.23698396,Goat,Carcass,P,50
168.535569,39.18897076,162.2359488,39.7643865,Goat,Carcass,P,50
178.3965952,36.51037285,168.6654047,34.06590336,Goat,Carcass,P,50
161.5031324,35.32963944,159.0331317,38.68305405,Goat,Carcass,P,50
153.0991812,30.58835021,161.2131526,31.43670216,Goat,Carcass,P,50
155.3182972,36.78304834,164.7575719,34.3104771,Goat,Carcass,P,50
172.0275256,37.36010765,173.1605503,43.37160382,Goat,Carcass,P,50
165.7465015,26.78873018,151.9035866,28.79955737,Goat,Carcass,P,50
167.3337381,24.65108888,162.3451292,25.30900526,Goat,Carcass,P,50
179.4771253,43.18042195,183.2455378,38.11974146,Goat,Carcass,P,50
196.6562741,54.48241379,196.2348849,50.93895793,Goat,Carcass,P,50
147.6259878,30.82642935,160.3864963,28.63512057,Goat,Carcass,P,50
153.6779835,35.32175628,160.115195,29.08508346,Goat,Carcass,P,50
159.4782061,35.84027449,167.6264131,41.29669613,Goat,Carcass,P,50
136.7791438,35.53612487,175.2096138,32.47473468,Goat,Carcass,P,50
165.2234822,31.78739863,150.3164556,35.52310859,Goat,Carcass,P,50
162.3208073,40.78534604,169.0682982,40.57614056,Goat,Carcass,P,50
178.3252026,37.65194194,193.9245991,35.28638035,Goat,Carcass,P,50
145.6636141,29.34380807,149.9365278,34.4180896,Goat,Carcass,P,50
156.9212331,32.9181978,138.5163829,32.38910148,Goat,Carcass,P,50
176.5093337,41.34768898,202.1822379,41.99861787,Goat,Carcass,P,50
225.9758987,43.12381051,206.0764502,46.71651295,Goat,Carcass,P,50
30.23770968,1.708783457,16.51197928,3.690156247,Goat,Carcass,P,50
93.26490427,49.11332022,78.29359419,53.59142017,Goat,Carcass,P,50
187.7143225,44.86435189,182.1520321,36.01224639,Goat,Carcass,P,50
160.6729952,28.93617722,140.4842792,26.74138614,Goat,Carcass,P,50
212.1886852,45.07074083,205.9011064,45.0907885,Goat,Carcass,P,50
165.8819711,39.46135109,168.9848773,33.97555704,Goat,Carcass,P,50
189.1227846,40.22818898,186.0096797,40.37738172,Goat,Carcass,P,50
172.9988625,35.46229487,166.2870278,36.40937752,Goat,Carcass,P,50
204.0925855,54.03971171,202.6874724,51.38359136,Goat,Carcass,P,50
157.5180695,31.71999483,140.7559325,33.55050872,Goat,Carcass,P,50
160.7237543,32.16671999,170.5565289,30.20193922,Goat,Carcass,P,50
178.9181703,38.40743149,181.3536272,42.17840877,Goat,Carcass,P,50
152.5637022,36.65632391,168.6730679,34.55911644,Goat,Carcass,P,50
139.2005534,36.88825367,148.7356516,32.33646738,Goat,Carcass,P,50
207.4767812,43.63436943,206.9214213,43.8564746,Goat,Carcass,P,50
162.7796462,31.01703914,144.538794,31.14215184,Goat,Carcass,P,50
147.5712501,31.41851829,128.2197321,32.54044585,Goat,Carcass,P,50
204.0714631,55.78042974,189.1671664,48.76805596,Goat,Carcass,P,50
154.6258524,38.54112266,164.9799217,35.40822575,Goat,Carcass,P,50
159.1002458,34.91637754,157.9408652,30.86580953,Goat,Carcass,P,50
159.5019247,35.08365381,158.4337743,36.90527702,Goat,Carcass,P,50
202.5223886,49.20675053,198.1011987,49.17912706,Goat,Carcass,P,50
209.906095,51.11851761,210.2693635,47.18194408,Goat,Carcass,P,50
149.1409584,30.30509638,143.6835433,29.57868174,Goat,Carcass,P,50
170.5995458,38.91117521,152.307821,40.24088498,Goat,Carcass,P,50
177.366473,38.24217722,195.4545696,39.3557428,Goat,Carcass,P,50
190.2387679,36.20877219,179.028506,41.16014759,Goat,Carcass,P,50
148.7022416,34.11902208,158.1785288,32.66495206,Goat,Carcass,P,50
186.5824388,50.23617358,187.6974332,50.10350681,Goat,Carcass,P,50
176.6595542,42.20535453,160.1701175,35.40428051,Goat,Carcass,P,50
169.5797323,31.27405655,169.6949782,33.44998369,Goat,Carcass,P,50
150.3835825,29.00781974,129.3198167,28.5349772,Goat,Carcass,P,50
213.1290284,44.22877021,221.7614659,42.96607146,Goat,Carcass,P,50
195.737549,40.96197948,204.9868676,41.43305166,Goat,Carcass,P,50
187.5387674,49.71731311,193.315446,51.60810595,Goat,Carcass,P,50
186.7967982,41.98258856,189.7511856,40.60025072,Goat,Carcass,P,50
155.735111,38.94910144,188.4044924,39.99972144,Goat,Carcass,P,50
138.4228236,34.89117338,169.5197275,26.59038181,Goat,Carcass,P,50
193.849439,52.32358104,189.713983,51.43069982,Goat,Carcass,P,50
159.0144246,26.53813243,146.3737606,23.76391725,Goat,Carcass,P,50
193.0842622,43.74064083,204.9614808,43.11915245,Goat,Carcass,P,50
